country,country_code,year_week,level,region,region_name,new_cases,tests_done,population,testing_rate,positivity_rate,testing_data_source
Austria,AT,2021-W29,subnational,AT31,Ober�sterreich,383,460484,1482095,31069.80322,0.083173357,TESSy
Austria,AT,2021-W30,subnational,AT31,Ober�sterreich,511,507331,1482095,34230.66673,0.100723196,TESSy
Austria,AT,2020-W50,subnational,AT32,Salzburg,1629,8078,555221,1454.916151,20.16588264,TESSy
Austria,AT,2020-W51,subnational,AT32,Salzburg,1350,8851,555221,1594.139991,15.25251384,TESSy
Austria,AT,2020-W52,subnational,AT32,Salzburg,1418,6824,555221,1229.06014,20.77960141,TESSy
Austria,AT,2020-W53,subnational,AT32,Salzburg,1936,7127,555221,1283.633004,27.16430476,TESSy
Austria,AT,2021-W01,subnational,AT32,Salzburg,1726,8377,555221,1508.76858,20.60403486,TESSy
Austria,AT,2021-W02,subnational,AT32,Salzburg,1312,19035,555221,3428.364561,6.892566325,TESSy
Austria,AT,2021-W03,subnational,AT32,Salzburg,1201,36141,555221,6509.2999,3.323095653,TESSy
Austria,AT,2021-W04,subnational,AT32,Salzburg,994,45000,555221,8104.880759,2.208888889,TESSy
Austria,AT,2021-W05,subnational,AT32,Salzburg,836,49963,555221,8998.759053,1.673238196,TESSy
Austria,AT,2021-W06,subnational,AT32,Salzburg,677,89405,555221,16102.59698,0.757228343,TESSy
Austria,AT,2021-W07,subnational,AT32,Salzburg,776,82976,555221,14944.67969,0.935210181,TESSy
Austria,AT,2021-W08,subnational,AT32,Salzburg,999,83252,555221,14994.38962,1.199971172,TESSy
Austria,AT,2021-W09,subnational,AT32,Salzburg,1302,123656,555221,22271.49189,1.052921007,TESSy
Austria,AT,2021-W10,subnational,AT32,Salzburg,1447,130003,555221,23414.6403,1.113051237,TESSy
Austria,AT,2021-W11,subnational,AT32,Salzburg,1616,118793,555221,21395.62445,1.360349516,TESSy
Austria,AT,2021-W12,subnational,AT32,Salzburg,1484,137941,555221,24844.34126,1.075822272,TESSy
Austria,AT,2021-W13,subnational,AT32,Salzburg,1259,143528,555221,25850.60724,0.877180759,TESSy
Austria,AT,2021-W14,subnational,AT32,Salzburg,1065,133078,555221,23968.47381,0.800282541,TESSy
Austria,AT,2021-W15,subnational,AT32,Salzburg,1022,120881,555221,21771.69091,0.845459584,TESSy
Austria,AT,2021-W17,subnational,AT32,Salzburg,863,96097,555221,17307.88281,0.898050928,TESSy
Austria,AT,2021-W18,subnational,AT32,Salzburg,506,306507,555221,55204.50415,0.165085952,TESSy
Austria,AT,2021-W19,subnational,AT32,Salzburg,289,245810,555221,44272.46088,0.117570481,TESSy
Austria,AT,2021-W20,subnational,AT32,Salzburg,197,339995,555221,61235.9763,0.057942029,TESSy
Austria,AT,2021-W21,subnational,AT32,Salzburg,123,254445,555221,45827.69744,0.048340506,TESSy
Austria,AT,2021-W22,subnational,AT32,Salzburg,76,347189,555221,62531.67658,0.021890094,TESSy
Austria,AT,2021-W23,subnational,AT32,Salzburg,48,392107,555221,70621.78844,0.012241557,TESSy
Austria,AT,2021-W24,subnational,AT32,Salzburg,51,385192,555221,69376.33843,0.01324015,TESSy
Austria,AT,2021-W25,subnational,AT32,Salzburg,25,335809,555221,60482.04229,0.007444708,TESSy
Austria,AT,2021-W26,subnational,AT32,Salzburg,19,318774,555221,57413.89465,0.005960336,TESSy
Austria,AT,2021-W27,subnational,AT32,Salzburg,34,325385,555221,58604.59169,0.01044916,TESSy
Austria,AT,2021-W28,subnational,AT32,Salzburg,273,233911,555221,42129.35029,0.116711057,TESSy
Austria,AT,2021-W29,subnational,AT32,Salzburg,356,223064,555221,40175.71381,0.159595452,TESSy
Austria,AT,2021-W30,subnational,AT32,Salzburg,294,257836,555221,46438.44523,0.11402597,TESSy
Austria,AT,2020-W50,subnational,AT33,Tirol,1408,12282,754705,1627.390835,11.46393096,TESSy
Austria,AT,2020-W51,subnational,AT33,Tirol,1223,12630,754705,1673.501567,9.683293745,TESSy
Austria,AT,2020-W52,subnational,AT33,Tirol,1175,10060,754705,1332.971161,11.67992048,TESSy
Austria,AT,2020-W53,subnational,AT33,Tirol,1301,9390,754705,1244.194752,13.85516507,TESSy
Austria,AT,2021-W01,subnational,AT33,Tirol,1141,11359,754705,1505.091393,10.04489832,TESSy
Austria,AT,2021-W02,subnational,AT33,Tirol,796,38810,754705,5142.406636,2.051017779,TESSy
Austria,AT,2021-W03,subnational,AT33,Tirol,839,31634,754705,4191.571541,2.652209648,TESSy
Austria,AT,2021-W04,subnational,AT33,Tirol,883,63896,754705,8466.354403,1.381933141,TESSy
Austria,AT,2021-W05,subnational,AT33,Tirol,726,61323,754705,8125.426491,1.183895113,TESSy
Austria,AT,2021-W06,subnational,AT33,Tirol,624,131796,754705,17463.24723,0.473458982,TESSy
Austria,AT,2021-W07,subnational,AT33,Tirol,629,174041,754705,23060.79859,0.361409093,TESSy
Austria,AT,2021-W08,subnational,AT33,Tirol,851,189017,754705,25045.15009,0.450224054,TESSy
Austria,AT,2021-W09,subnational,AT33,Tirol,925,111568,754705,14782.99468,0.829090779,TESSy
Austria,AT,2021-W10,subnational,AT33,Tirol,1161,178183,754705,23609.6223,0.651577311,TESSy
Austria,AT,2021-W11,subnational,AT33,Tirol,1531,208393,754705,27612.51085,0.734669591,TESSy
Austria,AT,2021-W12,subnational,AT33,Tirol,1821,227184,754705,30102.35787,0.801552926,TESSy
Austria,AT,2021-W13,subnational,AT33,Tirol,1648,223354,754705,29594.87482,0.73784217,TESSy
Austria,AT,2021-W14,subnational,AT33,Tirol,1355,238278,754705,31572.33621,0.568663494,TESSy
Austria,AT,2021-W15,subnational,AT33,Tirol,1538,258731,754705,34282.40173,0.594439785,TESSy
Austria,AT,2021-W17,subnational,AT33,Tirol,1290,216125,754705,28637.01711,0.596876807,TESSy
Austria,AT,2021-W18,subnational,AT33,Tirol,841,440828,754705,58410.63727,0.190777355,TESSy
Austria,AT,2021-W19,subnational,AT33,Tirol,629,351194,754705,46533.94373,0.179103288,TESSy
Austria,AT,2021-W20,subnational,AT33,Tirol,517,446511,754705,59163.64672,0.115786621,TESSy
Austria,AT,2021-W21,subnational,AT33,Tirol,360,232786,754705,30844.63466,0.154648475,TESSy
Austria,AT,2021-W22,subnational,AT33,Tirol,365,308045,754705,40816.61046,0.118489182,TESSy
Austria,AT,2021-W23,subnational,AT33,Tirol,205,386649,754705,51231.8058,0.053019664,TESSy
Austria,AT,2021-W24,subnational,AT33,Tirol,63,374696,754705,49648.00816,0.01681363,TESSy
Austria,AT,2021-W25,subnational,AT33,Tirol,32,352856,754705,46754.16222,0.009068855,TESSy
Austria,AT,2021-W26,subnational,AT33,Tirol,20,334690,754705,44347.12901,0.005975679,TESSy
Austria,AT,2021-W27,subnational,AT33,Tirol,107,308990,754705,40941.82495,0.034628952,TESSy
Austria,AT,2021-W28,subnational,AT33,Tirol,183,133070,754705,17632.05491,0.137521605,TESSy
Austria,AT,2021-W29,subnational,AT33,Tirol,248,114113,754705,15120.21253,0.217328438,TESSy
Austria,AT,2021-W30,subnational,AT33,Tirol,285,157767,754705,20904.45936,0.180646143,TESSy
Austria,AT,2020-W50,subnational,AT34,Vorarlberg,846,10464,394297,2653.837082,8.084862385,TESSy
Austria,AT,2020-W51,subnational,AT34,Vorarlberg,720,13353,394297,3386.533501,5.392046731,TESSy
Austria,AT,2020-W52,subnational,AT34,Vorarlberg,628,19511,394297,4948.300393,3.218697145,TESSy
Austria,AT,2020-W53,subnational,AT34,Vorarlberg,798,13212,394297,3350.773655,6.039963669,TESSy
Austria,AT,2021-W01,subnational,AT34,Vorarlberg,668,9347,394297,2370.548089,7.146678079,TESSy
Austria,AT,2021-W02,subnational,AT34,Vorarlberg,501,25351,394297,6429.417419,1.976253402,TESSy
Austria,AT,2021-W03,subnational,AT34,Vorarlberg,727,34102,394297,8648.810414,2.131839775,TESSy
Austria,AT,2021-W04,subnational,AT34,Vorarlberg,412,35428,394297,8985.105136,1.162921983,TESSy
Austria,AT,2021-W05,subnational,AT34,Vorarlberg,372,45286,394297,11485.25097,0.821445921,TESSy
Austria,AT,2021-W06,subnational,AT34,Vorarlberg,339,75894,394297,19247.92732,0.446675627,TESSy
Austria,AT,2021-W07,subnational,AT34,Vorarlberg,226,76253,394297,19338.97544,0.296381782,TESSy
Austria,AT,2021-W08,subnational,AT34,Vorarlberg,289,89859,394297,22789.67377,0.321614975,TESSy
Austria,AT,2021-W09,subnational,AT34,Vorarlberg,305,85510,394297,21686.6981,0.356683429,TESSy
Austria,AT,2021-W10,subnational,AT34,Vorarlberg,274,87828,394297,22274.57982,0.311973403,TESSy
Austria,AT,2021-W11,subnational,AT34,Vorarlberg,265,206736,394297,52431.54272,0.128182803,TESSy
Austria,AT,2021-W12,subnational,AT34,Vorarlberg,499,163775,394297,41535.94879,0.304686307,TESSy
Austria,AT,2021-W13,subnational,AT34,Vorarlberg,493,175782,394297,44581.11525,0.280461026,TESSy
Austria,AT,2021-W14,subnational,AT34,Vorarlberg,615,162739,394297,41273.20269,0.377905726,TESSy
Austria,AT,2021-W15,subnational,AT34,Vorarlberg,678,153028,394297,38810.3384,0.443056173,TESSy
Austria,AT,2021-W17,subnational,AT34,Vorarlberg,889,180822,394297,45859.33953,0.491643716,TESSy
Austria,AT,2021-W18,subnational,AT34,Vorarlberg,646,379587,394297,96269.30968,0.170184964,TESSy
Austria,AT,2021-W19,subnational,AT34,Vorarlberg,467,301386,394297,76436.29041,0.154950794,TESSy
Austria,AT,2021-W20,subnational,AT34,Vorarlberg,299,300748,394297,76274.48345,0.099418783,TESSy
Austria,AT,2021-W21,subnational,AT34,Vorarlberg,331,164524,394297,41725.90712,0.201186453,TESSy
Austria,AT,2021-W22,subnational,AT34,Vorarlberg,213,219822,394297,55750.36077,0.09689658,TESSy
Austria,AT,2021-W23,subnational,AT34,Vorarlberg,92,271700,394297,68907.44794,0.033860876,TESSy
Austria,AT,2021-W24,subnational,AT34,Vorarlberg,43,269245,394297,68284.82083,0.015970584,TESSy
Austria,AT,2021-W25,subnational,AT34,Vorarlberg,31,698948,394297,177264.3464,0.004435237,TESSy
Austria,AT,2021-W26,subnational,AT34,Vorarlberg,20,244034,394297,61890.90964,0.008195579,TESSy
Austria,AT,2021-W27,subnational,AT34,Vorarlberg,25,236708,394297,60032.91935,0.010561536,TESSy
Austria,AT,2021-W28,subnational,AT34,Vorarlberg,93,149065,394297,37805.25847,0.062388891,TESSy
Austria,AT,2021-W29,subnational,AT34,Vorarlberg,154,139190,394297,35300.80117,0.110640132,TESSy
Austria,AT,2021-W30,subnational,AT34,Vorarlberg,139,177721,394297,45072.87654,0.078212479,TESSy
Belgium,BE,2020-W09,national,BE,Belgium,,82,11522440,0.711654823,,Country website
Belgium,BE,2020-W10,national,BE,Belgium,388,4406,11522440,38.23842867,8.8061734,Country website
Belgium,BE,2020-W11,national,BE,Belgium,1348,9924,11522440,86.12759103,13.58323257,Country website
Belgium,BE,2020-W12,national,BE,Belgium,3673,17066,11522440,148.1109904,21.52232509,Country website
Belgium,BE,2020-W13,national,BE,Belgium,8130,27141,11522440,235.5490677,29.95468111,Country website
Belgium,BE,2020-W14,national,BE,Belgium,9694,38426,11522440,333.4883931,25.2277104,Country website
Belgium,BE,2020-W15,national,BE,Belgium,11175,53517,11522440,464.4589167,20.88121531,Country website
Belgium,BE,2020-W16,national,BE,Belgium,7963,65399,11522440,567.5794363,12.17602716,Country website
Belgium,BE,2020-W17,national,BE,Belgium,5703,105901,11522440,919.0848466,5.38521827,Country website
Belgium,BE,2020-W18,national,BE,Belgium,3095,138836,11522440,1204.918403,2.229248898,Country website
Belgium,BE,2020-W19,national,BE,Belgium,3051,146708,11522440,1273.237266,2.079641192,Country website
Belgium,BE,2020-W20,national,BE,Belgium,2071,120385,11522440,1044.787389,1.720313993,Country website
Belgium,BE,2020-W21,national,BE,Belgium,1510,85575,11522440,742.6812377,1.764534034,Country website
Belgium,BE,2020-W22,national,BE,Belgium,1144,87209,11522440,756.8622618,1.311791214,TESSy
Belgium,BE,2020-W23,national,BE,Belgium,847,75991,11522440,659.5044105,1.114605677,TESSy
Belgium,BE,2020-W24,national,BE,Belgium,671,86874,11522440,753.9548915,0.772382991,TESSy
Belgium,BE,2020-W25,national,BE,Belgium,668,88901,11522440,771.5466516,0.751397622,TESSy
Belgium,BE,2020-W26,national,BE,Belgium,607,93868,11522440,814.6538407,0.646652746,TESSy
Belgium,BE,2020-W27,national,BE,Belgium,637,85012,11522440,737.7951198,0.74930598,TESSy
Belgium,BE,2020-W28,national,BE,Belgium,704,77973,11522440,676.7056283,0.902876637,TESSy
Belgium,BE,2020-W29,national,BE,Belgium,1385,86865,11522440,753.876783,1.594428136,TESSy
Belgium,BE,2020-W30,national,BE,Belgium,2489,99622,11522440,864.5911803,2.498444119,TESSy
Belgium,BE,2020-W31,national,BE,Belgium,3759,145338,11522440,1261.347423,2.586384841,TESSy
Belgium,BE,2020-W32,national,BE,Belgium,4340,141302,11522440,1226.32012,3.071435648,TESSy
Belgium,BE,2020-W33,national,BE,Belgium,3751,127215,11522440,1104.063028,2.948551665,TESSy
Belgium,BE,2020-W34,national,BE,Belgium,3453,137022,11522440,1189.175209,2.520033279,TESSy
Belgium,BE,2020-W35,national,BE,Belgium,3121,145319,11522440,1261.182527,2.147688878,TESSy
Belgium,BE,2020-W36,national,BE,Belgium,3655,159252,11522440,1382.103096,2.295104614,TESSy
Belgium,BE,2020-W37,national,BE,Belgium,6158,213854,11522440,1855.978421,2.879534636,TESSy
Belgium,BE,2020-W38,national,BE,Belgium,10108,251200,11522440,2180.0938,4.02388535,TESSy
Belgium,BE,2020-W39,national,BE,Belgium,11274,256649,11522440,2227.38413,4.392769892,TESSy
Belgium,BE,2020-W40,national,BE,Belgium,18895,259284,11522440,2250.252551,7.287376005,TESSy
Belgium,BE,2020-W41,national,BE,Belgium,38851,309616,11522440,2687.069753,12.54812413,TESSy
Belgium,BE,2020-W42,national,BE,Belgium,72232,418567,11522440,3632.624687,17.25697439,TESSy
Belgium,BE,2020-W43,national,BE,Belgium,105383,467257,11522440,4055.191435,22.5535412,TESSy
Belgium,BE,2020-W44,national,BE,Belgium,99582,416375,11522440,3613.600939,23.9164215,TESSy
Belgium,BE,2020-W45,national,BE,Belgium,54005,259546,11522440,2252.526375,20.80748692,TESSy
Belgium,BE,2020-W46,national,BE,Belgium,33967,199500,11522440,1731.404112,17.02606516,TESSy
Belgium,BE,2020-W47,national,BE,Belgium,22312,200292,11522440,1738.277656,11.13973599,TESSy
Belgium,BE,2020-W48,national,BE,Belgium,16261,205086,11522440,1779.883427,7.928868865,TESSy
Belgium,BE,2020-W49,national,BE,Belgium,15289,209927,11522440,1821.897098,7.283007903,TESSy
Belgium,BE,2020-W50,national,BE,Belgium,16839,234165,11522440,2032.251849,7.191083211,TESSy
Belgium,BE,2020-W51,national,BE,Belgium,17714,270716,11522440,2349.467647,6.543388643,TESSy
Belgium,BE,2020-W52,national,BE,Belgium,12607,206608,11522440,1793.092435,6.101893441,TESSy
Belgium,BE,2020-W53,national,BE,Belgium,11435,180686,11522440,1568.122724,6.328658557,TESSy
Belgium,BE,2021-W01,national,BE,Belgium,14920,308850,11522440,2680.421855,4.830824025,TESSy
Belgium,BE,2021-W02,national,BE,Belgium,14183,307129,11522440,2665.485783,4.617929274,TESSy
Belgium,BE,2021-W03,national,BE,Belgium,15424,311975,11522440,2707.542847,4.943985896,TESSy
Belgium,BE,2021-W04,national,BE,Belgium,16997,354234,11522440,3074.296764,4.798240711,TESSy
Belgium,BE,2021-W05,national,BE,Belgium,15377,348278,11522440,3022.606323,4.415151115,TESSy
Belgium,BE,2021-W06,national,BE,Belgium,12932,299458,11522440,2598.911342,4.3184687,TESSy
Belgium,BE,2021-W07,national,BE,Belgium,15660,266119,11522440,2309.571584,5.884585467,TESSy
Belgium,BE,2021-W08,national,BE,Belgium,16953,288289,11522440,2501.978748,5.880557357,TESSy
Belgium,BE,2021-W09,national,BE,Belgium,16696,309289,11522440,2684.231812,5.398187456,TESSy
Belgium,BE,2021-W10,national,BE,Belgium,21549,340009,11522440,2950.842009,6.337773412,TESSy
Belgium,BE,2021-W11,national,BE,Belgium,29603,416323,11522440,3613.149645,7.11058481,TESSy
Belgium,BE,2021-W12,national,BE,Belgium,34282,481415,11522440,4178.064715,7.121090951,TESSy
Belgium,BE,2021-W13,national,BE,Belgium,30200,415078,11522440,3602.344642,7.275740945,TESSy
Belgium,BE,2021-W14,national,BE,Belgium,24425,284956,11522440,2473.052583,8.571498758,TESSy
Belgium,BE,2021-W15,national,BE,Belgium,24648,282715,11522440,2453.603577,8.71832057,TESSy
Belgium,BE,2021-W16,national,BE,Belgium,24674,311286,11522440,2701.563211,7.926472761,TESSy
Belgium,BE,2021-W17,national,BE,Belgium,21012,332128,11522440,2882.445038,6.326476539,TESSy
Belgium,BE,2021-W18,national,BE,Belgium,21224,370769,11522440,3217.799355,5.724318916,TESSy
Belgium,BE,2021-W19,national,BE,Belgium,14887,294955,11522440,2559.831077,5.047210591,TESSy
Belgium,BE,2021-W20,national,BE,Belgium,17275,356545,11522440,3094.353279,4.845110715,TESSy
Belgium,BE,2021-W21,national,BE,Belgium,12202,308233,11522440,2675.067086,3.958693586,TESSy
Belgium,BE,2021-W22,national,BE,Belgium,9113,312086,11522440,2708.506184,2.920028454,TESSy
Belgium,BE,2021-W23,national,BE,Belgium,5267,278564,11522440,2417.578221,1.890768369,TESSy
Belgium,BE,2021-W24,national,BE,Belgium,3018,273696,11522440,2375.330225,1.102683269,TESSy
Belgium,BE,2021-W25,national,BE,Belgium,2445,294638,11522440,2557.079924,0.829831861,TESSy
Belgium,BE,2021-W26,national,BE,Belgium,4071,452763,11522440,3929.402106,0.899145911,TESSy
Belgium,BE,2021-W27,national,BE,Belgium,7492,426957,11522440,3705.439126,1.754743452,TESSy
Belgium,BE,2021-W28,national,BE,Belgium,9512,502504,11522440,4361.090186,1.892920255,TESSy
Belgium,BE,2021-W29,national,BE,Belgium,10328,421684,11522440,3659.676249,2.449227384,TESSy
Belgium,BE,2021-W30,national,BE,Belgium,11212,383394,11522440,3327.368162,2.924406746,TESSy
Belgium,BE,2021-W01,subnational,BE1,R�gion de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,1807,45721,1215290,3762.147306,3.952232016,TESSy
Belgium,BE,2021-W02,subnational,BE1,R�gion de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,1720,46498,1215290,3826.082663,3.699083832,TESSy
Belgium,BE,2021-W03,subnational,BE1,R�gion de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,1503,33930,1215290,2791.926207,4.429708223,TESSy
Belgium,BE,2021-W04,subnational,BE1,R�gion de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,1464,33565,1215290,2761.892223,4.36168628,TESSy
Belgium,BE,2021-W05,subnational,BE1,R�gion de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,1727,35544,1215290,2924.734014,4.858766599,TESSy
Belgium,BE,2021-W06,subnational,BE1,R�gion de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,1528,32818,1215290,2700.425413,4.655981474,TESSy
Belgium,BE,2021-W07,subnational,BE1,R�gion de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,1767,27908,1215290,2296.406619,6.331517844,TESSy
Belgium,BE,2021-W08,subnational,BE1,R�gion de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,2180,32152,1215290,2645.623678,6.780293605,TESSy
Belgium,BE,2021-W09,subnational,BE1,R�gion de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,2262,33891,1215290,2788.717096,6.67433832,TESSy
Belgium,BE,2021-W10,subnational,BE1,R�gion de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,2713,36893,1215290,3035.736326,7.353698534,TESSy
Belgium,BE,2021-W11,subnational,BE1,R�gion de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,3739,44036,1215290,3623.497272,8.490780271,TESSy
Belgium,BE,2021-W12,subnational,BE1,R�gion de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,4292,52873,1215290,4350.648816,8.117564731,TESSy
Belgium,BE,2021-W13,subnational,BE1,R�gion de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,3596,47076,1215290,3873.643328,7.63871187,TESSy
Belgium,BE,2021-W14,subnational,BE1,R�gion de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,2986,32690,1215290,2689.892947,9.134291832,TESSy
Belgium,BE,2021-W15,subnational,BE1,R�gion de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,2767,35336,1215290,2907.618758,7.830541091,TESSy
Belgium,BE,2021-W16,subnational,BE1,R�gion de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,3171,37679,1215290,3100.412247,8.415828446,TESSy
Belgium,BE,2021-W17,subnational,BE1,R�gion de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,2329,37460,1215290,3082.391857,6.217298452,TESSy
Belgium,BE,2021-W18,subnational,BE1,R�gion de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,2192,41877,1215290,3445.844202,5.234376866,TESSy
Belgium,BE,2021-W19,subnational,BE1,R�gion de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,1536,37136,1215290,3055.731554,4.136148212,TESSy
Belgium,BE,2021-W20,subnational,BE1,R�gion de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,1939,45516,1215290,3745.278905,4.260040425,TESSy
Belgium,BE,2021-W21,subnational,BE1,R�gion de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,1535,40383,1215290,3322.910581,3.801104425,TESSy
